	logFC	t	P.Value	adj.P.Val	B
Fhl4	3.48689153167283	3.3252962228976	0.0377015542547009	0.0377015542547009	-4.68542584302362
Pnpla3	3.46959449978401	3.38517061585138	0.0359069526540398	0.0359069526540398	-4.62574313855694
Capns2	3.46712825482423	83.2992893983344	1.03500534509842e-06	1.03500534509842e-06	5.78110451053579
Cers3	-3.46697891112603	-4.67359928359424	0.0141711695059574	0.0141711695059574	-3.47493295048043
Scd1	3.46317902173369	9.58111324804995	0.00145760591248756	0.00145760591248756	-0.634953399229515
Rhbdl2	-3.45695334578959	-21.5180732618403	9.8833210126021e-05	9.8833210126021e-05	2.5240952525861
Pou3f3	-3.44734499632978	-1.63992122472499	0.189378128841775	0.189378128841775	-6.57415138488025
Col23a1	-3.44515641482487	-1.63922538663887	0.189521396343991	0.189521396343991	-6.5749724241007
Tusc5	-3.44388149079162	-1.64188845548608	0.188973729250519	0.188973729250519	-6.57182998499728
Aldoc	3.43586180876451	6.53667212131342	0.00501445661720925	0.00501445661720925	-2.17483712259186
Fhod3	3.43488799216188	1.92270031129659	0.13994552580769	0.13994552580769	-6.23892563711051
Neil2	3.43266017555563	17.5868967349641	0.000194296763859926	0.000194296763859926	1.77535096742393
Tex36	3.4309237904211	14.8044843767412	0.000345354004162662	0.000345354004162662	1.10895413835661
Chac1	-3.42849112020972	-3.29156186807635	0.0387613361378333	0.0387613361378333	-4.7193098094158
Prr15	3.42097619502888	4.81128157596041	0.0129837911898467	0.0129837911898467	-3.36572533961717
Lrrc10b	3.41561796030065	10.8825988424563	0.000958795333882944	0.000958795333882944	-0.119605917200023
Scg3	3.41202748947985	19.7770326961329	0.000131153641514753	0.000131153641514753	2.21590751594952
Tlx2	-3.41150010361999	-1.52459390596601	0.214803218638523	0.214803218638523	-6.70957525310451
Asic4	-3.4059075485047	-1.63913403581305	0.189540213508675	0.189540213508675	-6.57508020867471
Fcgbpl1	3.40509685267978	1.42304079080339	0.240216628407028	0.240216628407028	-6.8273075362996
Hrh3	3.39939382400825	2.42866035004481	0.083922510331544	0.083922510331544	-5.64813116392816
Grin2a	3.39847717819427	1.07079086970068	0.354789040915995	0.354789040915995	-7.2148423777452
Nol3	3.3928226290574	3.85119372872714	0.0250140428279094	0.0250140428279094	-4.18085810736375
Amn	3.39011835856671	2.5201177784915	0.0768641834286961	0.0768641834286961	-5.5443218062519
Mybpc3	3.38869168002944	1.42304076858247	0.240216634301478	0.240216634301478	-6.82730756185802
Aig1	3.36993868274675	8.88550493695865	0.00186500900090084	0.00186500900090084	-0.94026410001031
Kcnn2	-3.35992607979152	-3.26085727576145	0.0397579408454925	0.0397579408454925	-4.7503123340809
RGD1306739	3.35847173844937	2.68360669522378	0.0659292624980403	0.0659292624980403	-5.36169829484866
Scn3a	-3.35838989792101	-1.60973529744457	0.195702794776436	0.195702794776436	-6.60973094653278
Avpr2	3.35461585000576	1.5359895369897	0.212134698090295	0.212134698090295	-6.69626300810981
Kiaa0408	-3.33937852523305	-1.55295900268994	0.208226427729075	0.208226427729075	-6.6764076494783
Sgcd	-3.33766489580444	-1.67544103010396	0.182219480773268	0.182219480773268	-6.53219283745379
Hcrtr1	-3.33363968644099	-1.63895751777007	0.189576579851262	0.189576579851262	-6.57528847990813
Il9r	3.33233276507151	1.49384555163058	0.222183546637078	0.222183546637078	-6.74540229542239
Ptprv	-3.32618590305748	-2.1578048546336	0.109775909400739	0.109775909400739	-5.96156358333113
Cry1	-3.32618453702918	-7.44889825942859	0.00330292471630605	0.00330292471630605	-1.65238794744674
Wnt1	-3.30833069278267	-1.63964557838611	0.18943486811445	0.18943486811445	-6.57447663248649
Ankrd34a	3.30687329249092	1.61581949382155	0.19440979669263	0.19440979669263	-6.60256610879695
Cbln2	-3.30658681155539	-1.63964188701446	0.189435628075036	0.189435628075036	-6.57448098806206
Acr	-3.30436337704697	-1.8909602287093	0.144702047299593	0.144702047299593	-6.27657718016563
Cd163l1	-3.3010265715539	-1.59505963057029	0.198860102792961	0.198860102792961	-6.62699862038452
Abcc3	3.30078455732723	13.9245760724277	0.000423546049461851	0.000423546049461851	0.867405907040832
Bend6	-3.28891044281825	-20.486375369611	0.000116540158620779	0.000116540158620779	2.34556582971649
Atg9b	-3.28513187801844	-1.64285554402504	0.188775271696249	0.188775271696249	-6.57068867536597
Slc38a8	-3.27392933614271	-9.62251667678068	0.00143714840463774	0.00143714840463774	-0.617486364209185
Slc28a3	3.2641496209148	1.76147782173233	0.166080319689254	0.166080319689254	-6.43026833968529
Klk8	-3.25901744721582	-1.63277725984785	0.190854638676706	0.190854638676706	-6.58257888913976
Asb10	-3.25817631396132	-1.63983679428533	0.189395506108244	0.189395506108244	-6.57425100882555
Slc28a1	3.25667146254285	1.55019713193389	0.20885722977912	0.20885722977912	-6.67964171692962
Sez6	-3.25610103267274	-3.56927117225796	0.0310117741405292	0.0310117741405292	-4.44587043773908
Ankrd29	-3.25095189017141	-1.63322135093094	0.190762490132073	0.190762490132073	-6.5820551310717
Ttc9	-3.24854919705857	-3.73396667702332	0.0273154138818833	0.0273154138818833	-4.28954404272332
Egr1	-3.23517069895658	-5.85938889699849	0.00707823329456373	0.00707823329456373	-2.60667012494183
LOC685391	-3.22687700111262	-1.58426908780006	0.201216671265003	0.201216671265003	-6.63968107909854
Adgrg2	3.22218778942902	9.37450225945009	0.0015654919002402	0.0015654919002402	-0.723266481624038
Gpr83	3.22215149507568	1.43255747070898	0.237705985253488	0.237705985253488	-6.81635249060715
Irx3	-3.21315923303076	-1.63294812938628	0.190819177656385	0.190819177656385	-6.58237736868077
Clcn1	3.21142699368733	1.85205351637448	0.150783092243813	0.150783092243813	-6.32275656089624
Tktl1	-3.20342926546779	-1.64314564791921	0.188715783350059	0.188715783350059	-6.57034629493544
Fam19a4	-3.19607050996204	-1.63939690446868	0.189486071239746	0.189486071239746	-6.57477004890836
Mmp13	-3.1959917569584	-1.64227518256574	0.188894341209553	0.188894341209553	-6.57137359780816
Mvd	3.19042022724494	6.22174745362243	0.00586227692988163	0.00586227692988163	-2.37052541184653
Kcnd2	-3.18953783067306	-1.63993030274789	0.189376260528668	0.189376260528668	-6.57414067320665
Lgals2	3.17508084365883	10.5715695044477	0.00105497292619939	0.00105497292619939	-0.236766093239039
Rnf182	3.1747631476285	2.05453859023738	0.12200091517736	0.12200091517736	-6.0829605870513
Mobp	3.17390517932237	3.84288830111747	0.0251689479616119	0.0251689479616119	-4.1884886720529
Il12a	3.16090854252227	70.1972761310205	1.84358906766802e-06	1.84358906766802e-06	5.57098291764383
Mmp20	-3.15966909644381	-6.99392379817551	0.00404284048924476	0.00404284048924476	-1.90518348619033
Vom2r35	3.15755580993783	1.42304041776135	0.240216727362331	0.240216727362331	-6.82730796537123
Rasal1	-3.1560960409415	-1.63261501948096	0.19088831549361	0.19088831549361	-6.58277023026355
Plxnb3	3.15511318573898	1.42304041363724	0.240216728456315	0.240216728456315	-6.82730797011476
