""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"LOC100360095"	-4.28939260407318	-4.28992566378642	7.96082817062159	0.0435394233014937	-19.5540101826412	0.786497050381839
"Gucy2c"	4.28183189765564	4.44286920879385	0.510820226964871	0.00029162052481561	19.4518018814184	0.0312870171841086
"Dbp"	4.27803128877445	4.28594567789696	4.60598110063448	0.00767590404993592	19.400625855879	0.311339586464792
"Gp1ba"	4.27695454982425	144269481.92822	-1.66846702350548	0.0655093834739652	19.3861518225051	0.96266393638641
"SNORA53"	4.27594117144632	144269481.927194	-1.66863626859504	0.0439651763302165	19.3725393760457	0.787154293386958
"Col11a1"	4.27492815462983	144269481.926169	-1.66880549741889	0.0438301188172128	19.3589413395347	0.786497050381839
"Dclk3"	4.27492815462983	144269481.926169	-1.66880549741889	0.0438301188172128	19.3589413395347	0.786497050381839
"AABR07073400.1"	-4.2687345256877	-4.29086872627102	2.61785811139451	0.00205230445770684	-19.27600968159	0.12457909764676
"Rn60_1_0430.2"	-4.25982383073309	-4.35951422081098	0.59476765326436	6.12720154754008e-05	-19.1573198071704	0.0109701664070856
"Sult4a1"	4.25918775576797	4.56468412730178	-0.237641053729025	0.132469461237892	19.1488753297685	0.99998775872457
"Apoa4"	-4.2578503262439	-4.25854033526373	7.57262846212068	2.07771203572039e-08	-19.1311318681601	3.06895381942867e-05
"AABR07060610.1"	-4.24413520818503	-144269481.892647	-1.89791959499771	0.0806154846191761	-18.9501216961578	0.99998775872457
"Ehhadh"	4.2325738015078	4.23262282269171	11.8818224952458	9.89202968155284e-05	18.7988669053408	0.0139155735004384
"LOC306079"	-4.16091829173683	-4.28369699138936	0.279254331576237	0.119610377621094	-17.8879764859711	0.99998775872457
"AABR07035412.2"	4.15714991840066	4.46173485428831	-0.297025628946709	0.000951556393445238	17.8413133926177	0.0746298100611365
"Akr1c12l1"	-4.15210961516719	-144269481.795446	-1.92657623798415	0.0495410954197988	-17.7790904525735	0.833405503030961
"ERCC-00073"	4.10683822198163	144269481.746538	-1.74898738291096	0.0600362102321632	17.2298498247075	0.922933067098953
"Zfp663"	4.10683822198163	144269481.746538	-1.74898738291096	0.0600362102321632	17.2298498247075	0.922933067098953
"Cd2"	4.10577200949597	144269481.745458	-1.74915818705305	0.0693231162745123	17.2171209431306	0.986286338722133
"Scube1"	4.10577200949597	144269481.745458	-1.74915818705305	0.0693231162745123	17.2171209431306	0.986286338722133
"AABR07065837.1"	-4.0984008009064	-144269481.738329	-1.94369326999498	0.0874966057630377	-17.1293772949954	0.99998775872457
"Gnao1"	-4.09241819603132	-144269481.732255	-1.94435838568617	0.0479175446132508	-17.0584918293918	0.821410520570474
"Tssk4"	-4.09241819603132	-144269481.732255	-1.94435838568617	0.0479175446132508	-17.0584918293918	0.821410520570474
"AABR07065387.1"	-4.09088808140416	-144269481.730542	-1.94518271837388	0.0502761260959802	-17.0404092752204	0.836755244179576
"Ctnna2"	-4.08943146449907	-144269481.729224	-1.94469084969993	0.0529964590115015	-17.0232131101979	0.859133884287698
"Ipcef1"	-4.08943146449907	-144269481.729224	-1.94469084969993	0.0529964590115015	-17.0232131101979	0.859133884287698
"Cdh6"	-4.08943146449907	-144269481.729224	-1.94469084969993	0.0529964590115015	-17.0232131101979	0.859133884287698
"Tmem44"	-4.08943146449907	-144269481.729224	-1.94469084969993	0.0529964590115015	-17.0232131101979	0.859133884287698
"AC127756.1"	-4.08644778486864	-144269481.726195	-1.94502325118263	0.0853171629900685	-16.9880432877913	0.99998775872457
"RT1-T18"	-4.08644778486864	-144269481.726195	-1.94502325118263	0.0853171629900685	-16.9880432877913	0.99998775872457
"Gzmc"	-4.08644778486864	-144269481.726195	-1.94502325118263	0.0853171629900685	-16.9880432877913	0.99998775872457
"Slpil2"	-4.08644778486864	-144269481.726195	-1.94502325118263	0.0853171629900685	-16.9880432877913	0.99998775872457
"AABR07015180.1"	-4.08484888639612	-4.38481326465488	-0.711988965124441	0.00186111604978158	-16.9692263446917	0.116155922473164
"AABR07027096.1"	-4.08305966436154	-144269481.722595	-1.94605380034824	0.0855694113869086	-16.9481942530884	0.99998775872457
"LOC100361492"	4.08022475364154	4.08506568662565	5.10716188990494	0.0118502054202567	16.9149235749018	0.392093370482525
"AABR07054265.1"	4.07583375695653	144269481.715026	-1.75420545857042	0.0810444746258735	16.8635194622172	0.99998775872457
"Rn60_10_0706.2"	4.0747786072746	144269481.713958	-1.75437577004713	0.0558521714974986	16.8511904311932	0.888671220640182
"LOC100911545"	4.06623085183749	144269481.707257	-1.74605416228938	0.136008454531334	16.7516447998665	0.99998775872457
"LOC688754"	4.05940305975155	144269481.696042	-1.7679117282006	0.0719269094733932	16.6725521866552	0.99998775872457
"LOC100911107"	-4.05697905425159	-4.10734294838331	1.27702148094043	0.180010411513991	-16.6445626087408	0.99998775872457
"AABR07071210.2"	4.0567673849442	144269481.695671	-1.75740421602419	0.0821339862559328	16.6421207312144	0.99998775872457
"Tmigd1"	4.04574576283107	144269481.683823	-1.76238147303353	0.0834349944768848	16.5154658934984	0.99998775872457
"Ppapdc1a"	4.04198618822291	144269481.68066	-1.75991845367834	0.0925122737468715	16.4724836333128	0.99998775872457
"RGD1565170"	4.03767493795276	4.19721489292204	0.3060157973216	0.0104916172395882	16.423331877762	0.367657936278869
"Rn60_X_0739.1"	4.02519857647135	144269481.663624	-1.76276837631879	0.137572722605679	16.2819160066416	0.99998775872457
"LOC100361060"	-4.020470077437	-144269481.655826	-1.96540606443618	0.0563747253197262	-16.2286386388416	0.892180362760846
"AABR07006258.1"	4.01576402971313	144269481.650637	-1.77990019593105	0.0889605943898284	16.1757873308606	0.99998775872457
"Rn60_6_0926.1"	-3.9884204719643	-144269481.621819	-1.97416080079305	0.0911519252199985	-15.8720929226913	0.99998775872457
"Plagl1"	-3.97639441356042	-4.41153328681107	-1.10867266318514	0.00352015393648125	-15.7403357938865	0.18459978853293
"Hsd3b1"	3.97496385995213	4.07667902499371	0.780515366853867	0.149743161616501	15.7247356613078	0.99998775872457
"LOC688672"	-3.97012020456443	-144269481.601896	-1.98074176531409	0.059196124584911	-15.6720304920319	0.915577057825085
"LOC690335"	3.951109329844	4.25309868188778	-0.452854676292257	0.00439058008346557	15.466869613886	0.210902525689505
"Slc12a3"	3.94325612970879	4.05109642247719	0.699017907793721	4.6705094519556e-05	15.3829056249654	0.00909722857537506
"Car1"	-3.89481656445566	-4.32845502305909	-1.15496657178171	0.0043537598631694	-14.8749876391616	0.210216879697654
"Tmem179"	3.88397618276509	144269481.510885	-1.8252038299356	0.0748192591463347	14.7636361498057	0.99998775872457
"Abhd3"	3.87351317127654	3.91473797473309	1.86378427113912	0.18830618270836	14.6569515804897	0.99998775872457
"Cdx2"	3.87350042132367	144269481.496528	-1.84013055747674	0.109503112636995	14.6568220488764	0.99998775872457
"Tmc5"	3.87126910304096	144269481.494265	-1.84047438081473	0.120009252498634	14.634170860262	0.99998775872457
"ACEA_U3"	3.8701541976798	144269481.493135	-1.84064626677205	0.173759709243118	14.6228660367406	0.99998775872457
"LOC292543"	3.86984935906148	4.02811452084558	0.167882002921609	0.163264254449626	14.6197765803809	0.99998775872457
"Upp2"	3.85766331051464	3.86038337569412	5.70705750729349	0.125724085358598	14.4968074197099	0.99998775872457
"AABR07055280.1"	3.8575798847183	144269481.484502	-1.8279865417499	0.145482127243706	14.4959691464075	0.99998775872457
"Tnfrsf18"	3.85654843349921	144269481.479278	-1.84284902474691	0.0852611897561642	14.4856089933666	0.99998775872457
"Cyp4a1"	3.85559092873417	3.85568917465474	10.4922341836695	8.8385611065994e-10	14.4759982041524	3.13326991228949e-06
"AC122603.1"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"RGD1561558"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"A230083G16Rik"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"Cdh20"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"Pga5"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"SCARNA7"	3.85543950544879	144269481.478154	-1.84302068276354	0.0779214682086221	14.4744789030428	0.99998775872457
"Hist1h1d"	3.83969278772968	144269481.462133	-1.84556348493764	0.104967095245404	14.3173520257556	0.99998775872457
"Ano9"	3.838590860407	144269481.461017	-1.84573488129476	0.0753152677093122	14.3064206387508	0.99998775872457
"SNORA62"	3.838590860407	144269481.461017	-1.84573488129476	0.0753152677093122	14.3064206387508	0.99998775872457
"Iqck"	3.838590860407	144269481.461017	-1.84573488129476	0.0753152677093122	14.3064206387508	0.99998775872457
"Inhbb"	3.83841589229027	4.13884706147687	-0.534862285422447	0.0324435947174425	14.304685680481	0.681850380032646
"Arg2"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Adgrg3"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Atp2b3"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Cel"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Hist1h2bo"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Crispld1"	3.83748943580778	144269481.459901	-1.84590626058696	0.0751106034730774	14.2955025793569	0.99998775872457
"Cxcr2"	3.82183906632069	144269481.443985	-1.84844508141321	0.102395697327779	14.141262940883	0.99998775872457
"Dlec1"	3.82074465632626	144269481.442876	-1.84861619964859	0.0796996316385104	14.1305396275941	0.99998775872457
"Cpeb1"	3.82074465632626	144269481.442876	-1.84861619964859	0.0796996316385104	14.1305396275941	0.99998775872457
"RGD1305928"	3.80885645119544	3.88993982518544	0.929645388518819	0.00144352437072228	14.0145785148403	0.100595841702612
"AABR07052431.1"	3.80409716347188	144269481.425958	-1.85132214895962	0.111115936490318	13.9684221799523	0.99998775872457
"Ascl1"	3.78646746257507	144269481.408052	-1.85419469748095	0.149795103476644	13.7987670775569	0.99998775872457
"Neil2"	3.78604188221563	4.08571756007309	-0.57464900964573	0.00426652776889875	13.7946971819726	0.20917125221931
"AC130232.1"	3.75588018161883	144269481.369687	-1.88121375396932	0.180741022832249	13.5092921815196	0.99998775872457
"Elovl6"	3.75262113092346	3.7543372414097	6.26167359536086	0.00148390564255722	13.4788091097741	0.101553001985817
"Fam83f"	3.74545779267156	4.04437624703086	-0.609627443488138	0.0210413735185348	13.412049360175	0.550898590274786
"LOC100910308"	3.74394290934395	144269481.356782	-1.88522069450642	0.18141641780671	13.3979736019879	0.99998775872457
"Rn60_14_1002.4"	-3.73982465160607	-144269481.354888	-2.04195668659649	0.108601599591303	-13.3597828341745	0.99998775872457
